payment_id,trip_id,amount,method,status,payment_time
1035,1035,36.66,card,completed,2024-08-08 00:41:09
1036,1036,87.28,wallet,completed,2024-02-20 23:46:38
1037,1037,71.1,wallet,completed,2024-10-01 06:40:28
1038,1038,70.74,wallet,completed,2023-09-09 11:50:45
1039,1039,76.23,wallet,completed,2023-01-12 01:05:38
1040,1040,54.98,wallet,completed,2024-09-07 05:15:48
1041,1041,20.77,card,completed,2024-05-07 16:42:46
1042,1042,29.71,wallet,completed,2023-11-23 09:31:01
1043,1043,78.53,card,completed,2023-06-12 23:00:01
1044,1044,73.97,cash,completed,2023-08-23 13:11:10
1045,1045,38.62,cash,completed,2023-12-21 05:15:33
1046,1046,36.37,wallet,failed,2023-03-30 01:49:22
1047,1047,74.34,cash,completed,2024-02-26 14:37:00
1048,1048,78.78,cash,completed,2024-05-07 13:11:56
1049,1049,21.19,wallet,completed,2024-09-18 01:03:21
1050,1050,85.27,card,completed,2024-01-21 14:33:30
1051,1051,64.07,card,completed,2024-01-27 00:30:19
1052,1052,46.44,wallet,completed,2023-06-23 04:05:21
1053,1053,48.98,card,completed,2023-09-30 08:57:45
1054,1054,49.04,wallet,completed,2023-01-06 22:36:11
1055,1055,85.47,wallet,completed,2023-08-27 19:42:22
1056,1056,70.16,card,completed,2024-11-30 05:26:23
1057,1057,26.66,card,completed,2023-09-18 06:49:45
1058,1058,20.72,card,completed,2024-04-23 17:05:59
1059,1059,29.26,wallet,completed,2023-04-11 03:28:10
1060,1060,67.94,wallet,completed,2023-12-06 18:17:23
1061,1061,74.12,wallet,completed,2024-03-24 04:07:28
1062,1062,41.5,wallet,completed,2023-09-08 10:38:28
1063,1063,82.78,card,completed,2023-01-22 15:29:16
1064,1064,89.3,cash,completed,2023-01-20 16:26:14
1065,1065,26.46,cash,completed,2023-05-25 22:02:25
1066,1066,74.47,card,completed,2024-07-18 04:42:54
1067,1067,54.96,card,completed,2023-03-06 11:14:57
1068,1068,36.59,wallet,completed,2023-12-23 15:52:39
1069,1069,80.22,wallet,completed,2023-03-02 03:26:39
1070,1070,24.55,wallet,completed,2024-01-17 10:50:32
1071,1071,40.08,wallet,completed,2023-06-13 09:14:03
1072,1072,24.37,wallet,completed,2023-05-20 16:41:05
1073,1073,83.64,card,completed,2023-04-02 01:21:57
1074,1074,81.72,card,completed,2023-05-04 01:18:16
1075,1075,17.96,card,completed,2024-02-21 07:14:36
1076,1076,19.98,wallet,completed,2024-11-28 23:13:11
1077,1077,25.34,cash,completed,2023-04-09 08:14:36
1078,1078,49.89,cash,completed,2023-12-29 19:34:35
1079,1079,70.41,card,completed,2023-07-14 06:48:27
1080,1080,38.44,wallet,completed,2023-03-21 22:54:39
1081,1081,67.54,cash,completed,2023-12-03 17:22:51
1082,1082,53.58,cash,completed,2024-04-16 17:32:41
1083,1083,78.23,card,completed,2023-12-16 02:11:10
1084,1084,62.69,cash,completed,2023-08-16 23:48:36
1085,1085,65.25,card,completed,2023-11-06 09:32:28
1086,1086,34.51,wallet,completed,2023-07-10 13:12:42
1087,1087,7.53,cash,completed,2023-04-06 00:24:16
1088,1088,36.0,card,completed,2024-03-16 19:30:36
1089,1089,17.41,card,completed,2024-04-12 10:50:02
1090,1090,24.88,wallet,completed,2024-11-17 04:03:34
1091,1091,77.31,card,completed,2024-06-13 21:09:38
1092,1092,85.8,card,completed,2024-09-15 12:45:55
1093,1093,51.82,cash,completed,2023-12-18 16:54:34
1094,1094,68.64,cash,completed,2023-08-10 09:44:23
1095,1095,84.5,card,completed,2023-04-12 20:03:56
1096,1096,50.83,card,completed,2023-09-20 02:37:10
1097,1097,35.9,cash,completed,2023-08-22 19:45:52
1098,1098,42.82,card,completed,2023-09-01 06:57:55
1099,1099,77.7,wallet,completed,2024-10-21 05:25:54
1100,1100,11.0,wallet,completed,2023-01-23 18:19:16
1101,1101,61.39,wallet,completed,2023-06-25 19:38:24
1102,1102,64.81,wallet,completed,2024-12-02 08:02:50
1103,1103,26.49,cash,failed,2023-03-28 01:47:43
1104,1104,25.02,wallet,completed,2024-09-23 02:44:40
1105,1105,19.4,cash,completed,2023-04-04 03:37:28
1106,1106,55.23,wallet,completed,2023-12-14 01:36:40
1107,1107,46.51,cash,completed,2023-08-06 22:19:28
1108,1108,68.16,cash,completed,2024-07-06 13:19:36
1109,1109,12.08,card,completed,2024-06-23 19:34:16
1110,1110,54.87,cash,completed,2023-12-30 16:01:20
1111,1111,58.68,cash,completed,2024-08-13 16:59:22
1112,1112,34.92,cash,completed,2024-12-11 01:00:48
1113,1113,23.28,cash,completed,2024-02-03 20:23:48
1114,1114,58.18,cash,completed,2024-06-17 01:44:31
1115,1115,72.88,cash,completed,2024-08-01 16:42:28
1116,1116,42.59,cash,completed,2024-01-05 22:56:53
1117,1117,42.08,card,completed,2023-10-03 07:55:42
1118,1118,20.8,cash,completed,2023-02-11 07:37:10
1119,1119,27.13,wallet,completed,2024-12-21 20:26:45
1120,1120,47.46,card,completed,2024-02-16 08:31:54
1121,1121,74.69,wallet,completed,2023-03-28 07:24:00
1122,1122,31.55,card,completed,2023-02-21 04:15:03
1123,1123,28.83,card,completed,2023-11-11 06:29:01
1124,1124,24.66,cash,failed,2024-01-20 15:15:07
1125,1125,42.99,cash,failed,2024-07-24 01:00:25
1126,1126,61.03,wallet,completed,2024-07-28 02:07:00
1127,1127,42.28,card,completed,2023-05-10 11:05:47
1128,1128,82.16,card,completed,2023-11-29 09:34:16
1129,1129,61.52,cash,completed,2024-06-11 14:26:37
1130,1130,28.38,card,completed,2024-01-15 07:45:30
1131,1131,49.06,cash,completed,2024-06-12 05:36:51
1132,1132,66.14,card,completed,2024-08-25 04:26:46
1133,1133,60.01,card,completed,2024-07-24 18:41:40
1134,1134,70.89,card,failed,2023-01-11 14:00:46
1135,1135,63.43,cash,completed,2023-03-29 14:45:07
1136,1136,35.97,cash,completed,2024-10-27 02:21:46
1137,1137,32.6,card,completed,2024-07-29 14:18:22
1138,1138,53.39,card,completed,2024-05-11 03:09:36
1139,1139,35.86,card,completed,2023-05-16 21:41:46
1140,1140,13.96,card,completed,2023-11-21 03:29:45
1141,1141,73.77,wallet,completed,2024-10-09 22:52:06
1142,1142,56.11,card,completed,2023-03-27 14:27:04
1143,1143,59.09,cash,completed,2024-02-11 09:43:49
1144,1144,52.19,cash,completed,2023-02-20 05:49:19
1145,1145,45.49,wallet,completed,2023-02-11 08:14:40
1146,1146,29.15,card,completed,2023-07-15 07:42:34
1147,1147,89.7,wallet,completed,2023-03-08 20:15:14
1148,1148,10.31,card,completed,2024-12-14 06:15:14
1149,1149,47.92,cash,completed,2024-09-22 12:26:14
1150,1150,23.98,wallet,completed,2024-12-15 18:23:42
1151,1151,71.28,card,completed,2024-09-16 19:28:04
1152,1152,31.16,cash,completed,2024-03-06 12:53:54
1153,1153,72.56,wallet,completed,2024-02-28 23:42:16
1154,1154,50.02,cash,completed,2024-02-14 00:39:08
1155,1155,42.52,wallet,completed,2023-12-30 20:06:54
1156,1156,45.8,cash,completed,2024-12-09 20:20:10
1157,1157,37.37,card,completed,2024-09-03 00:19:05
1158,1158,27.81,cash,completed,2023-02-11 14:52:01
1159,1159,51.88,wallet,completed,2024-09-19 05:37:14
1160,1160,44.02,card,completed,2023-07-29 21:49:26
1161,1161,20.75,wallet,completed,2024-06-20 10:31:05
1162,1162,50.47,cash,completed,2024-06-28 22:47:44
1163,1163,28.64,card,completed,2023-06-23 16:25:15
1164,1164,28.95,cash,completed,2024-09-17 18:36:11
1165,1165,26.3,cash,completed,2024-04-13 23:48:25
1166,1166,18.75,card,completed,2024-10-08 20:13:46
1167,1167,70.1,cash,completed,2024-01-11 17:38:07
1168,1168,48.38,wallet,completed,2024-10-29 11:55:18
1169,1169,37.08,card,completed,2023-04-21 02:38:18
1170,1170,21.45,card,failed,2024-01-05 20:49:09
1171,1171,68.59,wallet,completed,2024-06-02 15:14:25
1172,1172,41.91,wallet,completed,2023-11-27 00:10:37
1173,1173,58.33,cash,completed,2024-03-26 22:43:50
1174,1174,75.79,wallet,completed,2023-02-03 03:28:51
1175,1175,74.25,card,completed,2023-05-03 23:55:48
1176,1176,18.66,card,completed,2024-02-03 12:17:17
1177,1177,70.64,card,completed,2023-09-21 13:28:38
1178,1178,73.44,wallet,completed,2024-12-18 07:39:28
1179,1179,68.27,cash,completed,2024-04-15 14:34:34
1180,1180,34.09,wallet,completed,2024-02-13 03:33:52
1181,1181,21.36,card,completed,2024-03-30 00:45:36
1182,1182,44.2,wallet,completed,2023-06-29 23:43:53
1183,1183,63.01,cash,completed,2024-08-13 06:18:08
1184,1184,79.16,cash,failed,2024-07-19 14:46:42
1185,1185,12.5,cash,completed,2023-03-30 22:22:45
1186,1186,32.54,card,completed,2024-05-05 09:19:26
1187,1187,48.81,cash,completed,2023-10-21 07:54:49
1188,1188,31.99,wallet,completed,2023-12-06 20:58:04
1189,1189,25.7,wallet,completed,2024-02-15 13:26:10
1190,1190,71.57,cash,completed,2023-06-08 02:26:12
1191,1191,39.78,card,completed,2024-03-17 10:30:13
1192,1192,74.94,wallet,completed,2024-05-13 21:06:45
1193,1193,77.94,wallet,completed,2023-10-04 22:35:56
1194,1194,21.85,cash,completed,2023-11-29 02:25:47
1195,1195,12.21,card,completed,2023-03-20 09:30:17
1196,1196,79.38,card,completed,2023-06-24 01:00:29
1197,1197,90.2,cash,completed,2023-02-22 19:47:56
1198,1198,51.0,card,completed,2024-10-24 17:31:41
1199,1199,59.7,wallet,completed,2024-02-29 02:24:21
1200,1200,26.43,card,completed,2023-01-26 02:18:40
1201,1201,62.84,wallet,completed,2023-04-19 05:10:41
1202,1202,12.75,cash,completed,2024-12-09 15:09:07
1203,1203,75.89,wallet,completed,2024-04-18 20:29:21
1204,1204,24.3,card,completed,2024-04-09 15:29:47
1205,1205,20.81,cash,completed,2023-07-30 03:37:31
1206,1206,75.44,card,completed,2023-12-02 04:54:59
1207,1207,63.8,wallet,completed,2024-12-24 08:02:37
1208,1208,57.28,wallet,completed,2024-06-13 17:10:20
1209,1209,68.24,cash,completed,2023-10-21 01:01:09
1210,1210,79.24,cash,completed,2023-12-07 04:27:58
1211,1211,30.64,card,completed,2023-09-24 13:19:31
1212,1212,77.21,wallet,completed,2023-06-26 10:38:00
1213,1213,24.75,wallet,completed,2024-09-14 18:09:19
1214,1214,16.9,cash,completed,2023-04-09 10:51:19
1215,1215,54.13,wallet,completed,2024-11-22 15:29:10
1216,1216,75.31,card,completed,2024-05-25 00:16:48
1217,1217,85.63,cash,completed,2024-07-25 02:52:06
1218,1218,33.58,cash,completed,2023-08-24 04:00:22
1219,1219,49.98,wallet,completed,2024-11-24 14:41:31
1220,1220,48.26,cash,completed,2024-11-30 10:09:44
1221,1221,68.41,cash,completed,2024-10-15 14:16:19
1222,1222,22.33,wallet,completed,2024-07-17 02:37:57
1223,1223,20.28,wallet,completed,2024-05-19 20:32:53
1224,1224,75.55,card,completed,2023-08-04 22:29:11
1225,1225,17.85,card,completed,2024-10-25 19:36:06
1226,1226,23.52,wallet,failed,2023-02-04 12:32:57
1227,1227,66.43,card,completed,2024-05-27 23:30:38
1228,1228,78.34,wallet,completed,2024-12-17 17:47:00
1229,1229,49.51,wallet,completed,2023-09-22 20:32:50
1230,1230,47.34,wallet,completed,2024-08-07 10:23:57
1231,1231,44.62,cash,completed,2024-06-10 15:01:04
1232,1232,84.14,wallet,completed,2024-08-20 08:10:45
1233,1233,55.89,card,completed,2023-04-13 10:35:07
1234,1234,56.37,card,completed,2024-08-22 03:56:17
1235,1235,67.34,cash,completed,2023-10-08 23:15:51
1236,1236,34.62,wallet,completed,2023-04-07 13:40:22
1237,1237,40.59,card,completed,2023-12-26 10:24:20
1238,1238,49.66,cash,completed,2024-05-10 09:46:34
1239,1239,85.14,card,completed,2024-11-27 19:09:02
1240,1240,54.89,wallet,failed,2024-08-18 00:04:34
1241,1241,24.07,card,completed,2023-04-25 03:54:51
1242,1242,49.2,card,failed,2023-05-24 03:55:16
1243,1243,66.84,card,completed,2023-02-17 06:41:02
1244,1244,16.08,card,completed,2024-04-11 11:57:03
1245,1245,51.57,cash,completed,2023-03-02 04:36:36
1246,1246,37.38,wallet,completed,2023-02-25 11:55:54
1247,1247,40.23,card,completed,2023-09-18 05:07:15
1248,1248,79.47,wallet,completed,2023-05-05 13:07:51
1249,1249,38.8,cash,completed,2023-03-24 13:01:35
1250,1250,44.02,card,failed,2024-01-30 18:15:14
1251,1251,18.05,cash,completed,2024-03-28 14:30:32
1252,1252,82.1,card,completed,2023-03-02 01:48:22
1253,1253,81.5,wallet,completed,2024-02-23 16:05:48
1254,1254,37.81,cash,completed,2024-05-27 01:23:12
1255,1255,68.03,cash,completed,2024-12-08 16:12:00
1256,1256,35.86,cash,completed,2023-09-02 13:46:09
1257,1257,78.1,cash,completed,2023-03-03 22:25:50
1258,1258,60.24,wallet,completed,2023-12-15 18:36:13
1259,1259,61.19,wallet,completed,2024-08-26 02:48:41
1260,1260,42.06,card,completed,2023-09-23 08:09:35
1261,1261,31.96,card,failed,2024-05-06 10:23:24
1262,1262,53.18,cash,completed,2023-04-04 20:15:02
1263,1263,51.56,wallet,completed,2023-04-09 05:22:42
1264,1264,80.89,cash,completed,2023-04-13 20:47:00
1265,1265,30.38,cash,completed,2023-04-10 00:24:45
1266,1266,62.34,wallet,completed,2024-11-28 02:15:20
1267,1267,86.9,wallet,completed,2023-02-27 08:03:49
1268,1268,39.34,cash,completed,2023-12-16 09:14:00
1269,1269,51.95,card,completed,2024-07-23 17:06:15
1270,1270,55.28,wallet,completed,2023-04-29 06:48:53
1271,1271,51.84,cash,completed,2023-12-07 16:15:18
1272,1272,14.98,cash,completed,2023-06-30 10:32:22
1273,1273,66.28,card,completed,2023-08-10 14:28:46
1274,1274,33.66,card,completed,2024-09-24 06:42:14
1275,1275,41.51,wallet,completed,2024-11-14 05:38:45
1276,1276,78.25,wallet,completed,2023-08-01 17:43:21
1277,1277,20.41,wallet,completed,2024-12-19 02:49:28
1278,1278,85.36,card,failed,2023-01-22 06:41:35
1279,1279,41.11,wallet,completed,2023-01-06 05:06:47
1280,1280,73.59,card,completed,2024-07-22 16:11:09
1281,1281,84.25,card,completed,2024-07-02 15:54:00
1282,1282,56.9,wallet,completed,2024-11-02 12:07:57
1283,1283,24.61,cash,failed,2024-08-01 03:24:19
1284,1284,50.93,wallet,completed,2023-08-03 11:52:36
1285,1285,74.38,card,completed,2024-11-24 01:17:54
1286,1286,80.31,wallet,completed,2023-05-28 22:44:18
1287,1287,48.96,wallet,completed,2024-05-02 05:43:27
1288,1288,72.86,wallet,completed,2023-07-26 02:02:25
1289,1289,16.14,wallet,completed,2023-04-13 09:33:46
1290,1290,42.08,wallet,completed,2023-06-16 09:09:25
1291,1291,57.41,card,completed,2023-01-31 04:02:18
1292,1292,59.55,cash,completed,2024-05-10 08:47:44
1293,1293,46.55,wallet,completed,2024-11-10 16:27:38
1294,1294,22.2,card,completed,2023-10-05 10:19:45
1295,1295,31.07,cash,completed,2023-08-12 03:38:34
1296,1296,36.77,cash,failed,2023-12-27 23:46:20
1297,1297,76.45,card,completed,2024-08-23 23:05:25
1298,1298,22.5,card,completed,2023-07-02 10:28:30
1299,1299,67.6,wallet,completed,2024-03-12 18:29:09
1300,1300,79.19,card,completed,2023-12-10 07:31:26
1301,1301,15.29,wallet,completed,2023-06-20 02:09:24
1302,1302,65.38,cash,completed,2024-03-20 16:52:46
1303,1303,10.19,cash,completed,2023-09-14 02:18:30
1304,1304,32.0,card,completed,2023-10-22 13:03:44
1305,1305,33.57,wallet,completed,2024-05-23 17:06:34
1306,1306,75.69,wallet,completed,2024-10-29 19:15:42
1307,1307,27.91,cash,completed,2023-11-18 02:32:47
1308,1308,54.86,card,completed,2023-01-16 14:19:21
1309,1309,27.81,wallet,completed,2023-05-02 22:28:34
1310,1310,69.53,cash,completed,2023-01-27 06:32:04
1311,1311,39.19,card,completed,2023-04-12 23:01:05
1312,1312,71.0,wallet,completed,2024-01-27 21:57:30
1313,1313,46.66,card,completed,2023-03-16 06:13:19
1314,1314,56.13,wallet,completed,2023-08-31 12:56:16
1315,1315,79.53,card,completed,2023-12-23 11:05:16
1316,1316,83.11,cash,completed,2023-08-15 05:54:55
1317,1317,45.29,wallet,completed,2023-08-09 23:18:43
1318,1318,26.55,cash,completed,2023-10-17 13:27:01
1319,1319,45.62,wallet,completed,2023-11-05 16:26:54
1320,1320,79.26,wallet,completed,2023-09-16 05:30:47
1321,1321,38.5,cash,completed,2023-06-11 08:32:10
1322,1322,73.02,wallet,completed,2024-02-11 13:51:19
1323,1323,37.58,wallet,completed,2023-07-15 18:52:54
1324,1324,78.5,cash,completed,2024-06-19 04:31:46
1325,1325,54.79,card,completed,2024-08-09 12:01:37
1326,1326,51.04,card,completed,2023-09-08 00:15:39
1327,1327,13.83,wallet,failed,2024-12-16 13:28:45
1328,1328,26.97,card,failed,2023-05-06 22:40:04
1329,1329,58.59,cash,completed,2024-11-18 19:52:09
1330,1330,49.26,cash,completed,2024-08-04 19:22:58
1331,1331,37.77,wallet,completed,2023-08-17 13:35:35
1332,1332,25.93,card,completed,2023-10-16 16:40:08
1333,1333,53.89,cash,completed,2024-09-15 14:39:57
1334,1334,63.86,wallet,completed,2023-06-13 14:54:16
1335,1335,18.7,wallet,completed,2024-02-12 08:26:22
1336,1336,58.26,card,failed,2024-01-01 11:07:00
1337,1337,18.39,wallet,completed,2024-02-22 16:55:29
1338,1338,75.85,card,failed,2023-02-21 21:21:13
1339,1339,75.38,wallet,completed,2024-12-21 17:19:39
1340,1340,83.78,wallet,completed,2023-10-13 07:23:54
1341,1341,68.61,card,completed,2023-03-02 05:09:34
1342,1342,45.86,card,completed,2024-03-13 19:46:46
1343,1343,58.38,wallet,completed,2023-09-14 11:36:55
1344,1344,25.95,card,completed,2023-06-12 14:12:35
1345,1345,9.27,cash,completed,2023-04-22 08:39:37
1346,1346,67.36,cash,completed,2024-02-02 12:05:38
1347,1347,43.27,wallet,completed,2023-07-07 01:14:55
1348,1348,20.62,wallet,completed,2024-10-13 10:33:30
1349,1349,30.29,card,failed,2024-05-07 07:33:36
1350,1350,67.1,wallet,completed,2024-01-16 16:53:18
1351,1351,35.83,cash,completed,2023-09-28 10:55:17
1352,1352,53.8,cash,completed,2024-07-19 21:02:57
1353,1353,81.17,wallet,completed,2023-10-18 16:20:10
1354,1354,32.1,wallet,completed,2024-02-13 13:40:56
1355,1355,58.45,card,completed,2023-07-17 03:17:07
1356,1356,85.95,wallet,completed,2024-05-13 10:42:17
1357,1357,9.69,card,completed,2024-04-30 16:01:07
1358,1358,72.5,card,completed,2024-01-16 20:18:48
1359,1359,76.88,card,completed,2023-01-30 16:32:48
1360,1360,50.46,wallet,completed,2024-11-07 12:02:56
1361,1361,39.37,wallet,completed,2023-12-11 09:57:54
1362,1362,62.85,wallet,completed,2024-10-24 05:31:58
1363,1363,89.01,cash,completed,2024-11-28 07:56:14
1364,1364,65.32,cash,completed,2023-01-12 01:19:13
1365,1365,71.23,card,completed,2024-10-02 21:00:03
1366,1366,60.59,wallet,completed,2023-02-04 14:06:50
1367,1367,19.48,card,completed,2023-08-30 17:18:37
1368,1368,41.33,card,completed,2024-06-24 20:19:37
1369,1369,50.57,wallet,completed,2024-07-20 15:59:17
1370,1370,65.18,wallet,completed,2023-05-12 13:53:55
1371,1371,59.52,cash,completed,2024-07-16 14:02:50
1372,1372,28.17,cash,completed,2023-08-30 04:01:54
1373,1373,29.88,card,completed,2023-11-18 13:33:53
1374,1374,24.41,card,completed,2023-07-21 11:45:38
1375,1375,51.37,card,completed,2023-09-29 00:25:24
1376,1376,31.21,card,completed,2023-01-29 14:02:01
1377,1377,74.33,wallet,failed,2023-09-27 12:20:09
1378,1378,33.34,wallet,completed,2023-03-12 12:55:32
1379,1379,53.94,cash,completed,2024-12-17 02:18:22
1380,1380,38.96,wallet,completed,2024-03-31 19:50:54
1381,1381,70.84,card,completed,2024-06-28 17:26:40
1382,1382,77.01,cash,completed,2024-01-05 08:32:11
1383,1383,68.15,wallet,completed,2023-05-07 10:22:55
1384,1384,68.39,card,failed,2024-04-06 01:50:07
1385,1385,47.24,wallet,completed,2024-07-15 21:34:23
1386,1386,75.11,card,completed,2024-12-22 14:24:12
1387,1387,47.86,cash,completed,2023-11-27 20:19:37
1388,1388,81.0,wallet,completed,2024-12-17 10:21:02
1389,1389,42.73,wallet,completed,2024-03-17 05:11:07
1390,1390,76.95,card,completed,2023-08-29 06:15:35
1391,1391,21.18,card,completed,2023-12-24 18:06:39
1392,1392,24.14,card,completed,2023-03-04 11:00:13
1393,1393,73.34,card,completed,2023-04-30 18:32:21
1394,1394,57.7,cash,completed,2023-09-25 18:10:41
1395,1395,63.6,wallet,completed,2024-06-03 05:07:57
1396,1396,21.37,card,completed,2023-04-10 20:11:29
1397,1397,48.07,cash,completed,2024-09-28 18:50:47
1398,1398,84.36,wallet,completed,2023-09-27 10:56:22
1399,1399,69.78,card,completed,2024-08-19 10:27:53
1400,1400,17.7,wallet,completed,2023-11-06 07:07:38
1401,1401,41.16,wallet,completed,2023-08-23 13:16:50
1402,1402,70.63,card,completed,2023-08-10 08:46:58
1403,1403,46.49,wallet,completed,2023-05-20 10:53:26
1404,1404,64.72,wallet,completed,2023-09-27 00:05:18
1405,1405,36.39,cash,completed,2023-09-05 19:27:17
1406,1406,21.18,cash,completed,2024-05-22 21:11:11
1407,1407,51.91,wallet,completed,2024-04-13 21:53:29
1408,1408,81.96,card,completed,2024-07-07 01:46:46
1409,1409,67.34,card,completed,2024-02-18 01:06:23
1410,1410,32.23,wallet,completed,2024-12-26 15:24:22
1411,1411,47.46,cash,completed,2024-11-08 12:00:59
1412,1412,78.02,cash,completed,2024-01-16 07:48:16
1413,1413,67.22,cash,failed,2023-11-27 16:25:13
1414,1414,12.51,card,completed,2023-05-19 20:25:05
1415,1415,11.14,wallet,completed,2024-04-07 18:44:25
1416,1416,17.08,cash,completed,2023-05-17 03:15:31
1417,1417,60.61,wallet,completed,2023-12-01 21:00:47
1418,1418,37.52,card,failed,2024-03-18 00:50:05
1419,1419,39.06,card,completed,2023-10-24 16:14:27
1420,1420,81.43,card,completed,2023-11-25 05:06:42
1421,1421,39.2,cash,completed,2024-07-30 20:58:00
1422,1422,73.65,cash,completed,2023-08-24 13:18:02
1423,1423,81.6,card,completed,2024-03-21 08:50:28
1424,1424,58.28,card,completed,2023-08-04 01:34:44
1425,1425,8.1,wallet,completed,2023-07-31 19:19:45
1426,1426,67.89,cash,completed,2023-08-02 10:29:32
1427,1427,33.62,cash,completed,2023-06-21 22:28:21
1428,1428,51.16,card,completed,2024-07-19 15:17:36
1429,1429,52.91,wallet,completed,2024-02-25 14:21:26
1430,1430,53.01,card,completed,2023-09-27 02:02:09
1431,1431,45.83,card,completed,2024-02-18 10:52:46
1432,1432,50.78,card,completed,2024-10-24 00:53:06
1433,1433,36.02,card,failed,2024-08-04 00:42:01
1434,1434,49.12,cash,completed,2023-12-30 00:48:48
1435,1435,88.83,card,completed,2023-11-19 16:36:11
1436,1436,22.23,wallet,completed,2023-07-02 08:26:16
1437,1437,51.1,card,completed,2023-11-04 09:39:32
1438,1438,28.92,card,completed,2024-03-03 06:40:16
1439,1439,26.61,card,completed,2023-09-06 03:24:45
1440,1440,31.45,card,completed,2024-01-26 04:30:15
1441,1441,43.61,wallet,completed,2023-12-27 08:34:57
1442,1442,30.8,wallet,completed,2023-08-13 00:23:40
1443,1443,55.28,cash,failed,2024-06-14 18:48:01
1444,1444,32.89,wallet,completed,2023-05-27 17:57:03
1445,1445,45.68,card,completed,2023-03-04 13:41:13
1446,1446,65.03,wallet,completed,2023-05-10 07:54:05
1447,1447,63.35,cash,completed,2024-07-31 02:52:42
1448,1448,53.2,card,completed,2023-05-30 23:23:09
1449,1449,41.23,cash,completed,2024-01-02 18:46:57
1450,1450,64.98,cash,completed,2023-06-10 19:55:42
1451,1451,22.01,cash,failed,2023-05-18 09:50:34
1452,1452,14.5,wallet,completed,2023-07-10 05:36:08
1453,1453,42.75,cash,completed,2024-11-04 12:21:13
1454,1454,69.54,card,completed,2024-11-17 04:18:07
1455,1455,18.55,cash,completed,2023-12-07 15:42:34
1456,1456,44.41,card,completed,2024-09-30 18:21:36
1457,1457,22.68,cash,completed,2024-05-19 14:39:38
1458,1458,56.52,card,completed,2024-07-14 19:23:51
1459,1459,33.76,card,completed,2024-01-10 20:28:54
1460,1460,35.62,card,completed,2024-11-29 11:15:55
1461,1461,46.18,wallet,completed,2024-06-19 08:04:34
1462,1462,17.91,wallet,completed,2024-04-06 17:31:36
1463,1463,63.89,wallet,failed,2024-11-14 16:15:08
1464,1464,68.09,wallet,completed,2024-03-16 22:43:30
1465,1465,30.04,card,completed,2024-07-31 17:29:27
1466,1466,25.49,wallet,completed,2024-05-09 14:27:36
1467,1467,66.17,cash,completed,2023-07-21 12:37:40
1468,1468,20.47,wallet,completed,2024-04-25 09:19:47
1469,1469,79.18,cash,completed,2024-02-11 12:34:59
1470,1470,15.27,wallet,completed,2023-05-17 06:03:26
1471,1471,31.54,wallet,failed,2023-06-24 15:38:42
1472,1472,42.83,card,completed,2024-05-19 21:24:57
1473,1473,75.22,card,completed,2024-10-14 11:28:31
1474,1474,62.36,wallet,completed,2023-10-10 10:11:20
1475,1475,64.37,cash,completed,2023-02-22 05:06:23
1476,1476,31.6,wallet,completed,2023-02-13 12:26:45
1477,1477,33.44,card,completed,2024-06-19 17:54:18
1478,1478,36.23,card,completed,2023-02-01 07:12:36
1479,1479,13.13,card,completed,2024-12-04 20:19:30
1480,1480,54.66,wallet,completed,2024-08-14 15:56:12
1481,1481,51.19,cash,completed,2024-09-05 16:03:04
1482,1482,23.73,cash,completed,2023-06-03 08:02:57
1483,1483,21.52,cash,completed,2024-03-27 20:48:35
1484,1484,60.23,cash,completed,2023-06-01 08:20:43
1485,1485,48.72,card,completed,2024-08-09 02:47:21
1486,1486,36.32,cash,failed,2024-01-11 09:55:08
1487,1487,47.22,card,completed,2023-09-23 00:12:11
1488,1488,32.48,wallet,completed,2024-08-10 16:39:26
1489,1489,64.0,cash,completed,2024-01-21 02:50:24
1490,1490,66.43,cash,completed,2024-12-19 18:04:18
1491,1491,23.59,cash,completed,2024-08-27 22:02:52
1492,1492,64.3,card,completed,2024-08-18 07:54:50
1493,1493,28.77,card,completed,2024-03-19 13:33:06
1494,1494,67.95,wallet,completed,2023-05-14 11:38:38
1495,1495,72.39,card,completed,2024-05-22 15:00:53
1496,1496,46.95,card,completed,2024-01-02 15:28:33
1497,1497,52.38,card,completed,2023-10-02 23:15:59
1498,1498,80.93,card,completed,2024-08-15 10:12:11
1499,1499,74.73,cash,completed,2024-05-16 15:24:55
1500,1500,38.47,cash,completed,2023-06-12 01:59:15
1501,1501,59.44,cash,completed,2023-11-29 02:15:48
1502,1502,78.16,card,completed,2023-06-17 00:37:53
1503,1503,79.53,wallet,completed,2023-05-05 15:03:26
1504,1504,86.36,cash,completed,2024-08-29 20:17:39
1505,1505,20.52,cash,completed,2023-08-06 15:12:12
1506,1506,81.75,wallet,completed,2023-08-03 10:43:28
1507,1507,88.85,cash,completed,2024-11-15 05:28:45
1508,1508,42.03,wallet,completed,2023-04-28 22:44:45
1509,1509,49.86,cash,completed,2023-12-07 10:12:51
1510,1510,62.44,wallet,failed,2024-06-19 14:50:08
1511,1511,76.91,wallet,completed,2024-07-28 01:54:39
1512,1512,44.93,wallet,completed,2023-05-24 01:31:08
1513,1513,64.59,cash,completed,2024-06-30 21:15:07
1514,1514,48.28,wallet,failed,2024-05-13 20:46:32
1515,1515,55.47,wallet,completed,2024-12-10 03:58:18
1516,1516,56.63,card,completed,2024-09-05 18:02:50
